Oil Sands Data
8
Drillhole Number
East
North
Elevation
Bitumen
Fines
Chlorides
Facies Code
 14  790.50  6313.00 242.50  13.527   8.628   -9.00 -9
 14  790.50  6313.00 239.50  12.438  12.145   -9.00 -9
 14  790.50  6313.00 236.50   8.518  25.015   -9.00 -9
 14  790.50  6313.00 233.50   6.180  32.710   -9.00 -9
 14  790.50  6313.00 230.50  13.516   8.689   -9.00 -9
 14  790.50  6313.00 227.50  12.528  11.901   -9.00 -9
 14  790.50  6313.00 224.50  14.597   5.356   -9.00 -9
 14  790.50  6313.00 221.50  16.772   4.900   -9.00 -9
 14  790.50  6313.00 218.50  15.640   5.246   -9.00 -9
 14  790.50  6313.00 215.50  11.364  15.696   -9.00 -9
 14  790.50  6313.00 212.50   9.867  20.582   -9.00 -9
 14  790.50  6313.00 209.50  15.280   5.973   -9.00 -9
 14  790.50  6313.00 206.50  17.325   4.900   -9.00 -9
 14  790.50  6313.00 203.50  13.388   9.184   -9.00 -9
 14  790.50  6313.00 200.50  10.400  18.800   -9.00 -9
 14  790.50  6313.00 197.50   8.353  25.551   -9.00 -9
 14  790.50  6313.00 194.50   1.742  47.206   -9.00 -9
 14  790.50  6313.00 191.50   0.000  52.900   -9.00 -9
 14  790.50  6313.00 188.50   0.000  52.900   -9.00 -9
 14  790.50  6313.00 185.50   0.000  52.900   -9.00 -9
 14  790.50  6313.00 182.50   0.486  51.307   -9.00 -9
 15 3395.20  5816.30 248.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 245.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 242.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 239.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 236.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 233.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 230.50   0.500  51.300   -9.00 -9
 15 3395.20  5816.30 227.50   0.525  51.218   -9.00 -9
 15 3395.20  5816.30 224.50   2.000  46.380   -9.00 -9
 15 3395.20  5816.30 221.50   4.473  38.245   -9.00 -9
 15 3395.20  5816.30 218.50   5.060  36.304   -9.00 -9
 15 3395.20  5816.30 215.50   6.953  30.173   -9.00 -9
 15 3395.20  5816.30 212.50  14.277   7.745   -9.00 -9
 15 3395.20  5816.30 209.50  10.304  20.131   -9.00 -9
 15 3395.20  5816.30 206.50   9.563  21.967   -9.00 -9
 15 3395.20  5816.30 203.50  10.478  19.310   -9.00 -9
 15 3395.20  5816.30 200.50  12.617  11.603   -9.00 -9
 15 3395.20  5816.30 197.50   4.992  36.632   -9.00 -9
 15 3395.20  5816.30 194.50  10.092  19.889   -9.00 -9
 15 3395.20  5816.30 191.50   8.918  23.731   -9.00 -9
 16 1190.09  7391.00 248.50  12.000  13.700   -9.00 -9
 16 1190.09  7391.00 245.50   9.573  21.587   -9.00 -9
 16 1190.09  7391.00 242.50   8.997  23.470   -9.00 -9
 16 1190.09  7391.00 239.50  12.883  10.763   -9.00 -9
 16 1190.09  7391.00 236.50  10.960  16.980   -9.00 -9
 16 1190.09  7391.00 233.50   8.507  25.028   -9.00 -9
 16 1190.09  7391.00 230.50  12.380  12.392   -9.00 -9
 16 1190.09  7391.00 227.50  12.573  11.808   -9.00 -9
 16 1190.09  7391.00 224.50  13.570   9.579   -9.00 -9
 16 1190.09  7391.00 221.50  15.076   6.085   -9.00 -9
 16 1190.09  7391.00 218.50  15.757   4.900   -9.00 -9
 16 1190.09  7391.00 215.50  14.860   6.565   -9.00 -9
 16 1190.09  7391.00 212.50  12.597  11.669   -9.00 -9
 17 2567.70  7389.80 260.50   8.560  24.852   -9.00 -9
 17 2567.70  7389.80 257.50   7.690  27.723   -9.00 -9
 17 2567.70  7389.80 254.50   7.313  28.982   -9.00 -9
 17 2567.70  7389.80 251.50   5.000  36.500   -9.00 -9
 17 2567.70  7389.80 248.50   8.163  26.133   -9.00 -9
 17 2567.70  7389.80 245.50   9.640  21.409   -9.00 -9
 17 2567.70  7389.80 242.50  12.000  13.700   -9.00 -9
 17 2567.70  7389.80 239.50  12.000  13.700   -9.00 -9
 17 2567.70  7389.80 236.50  13.663   9.964   -9.00 -9
 17 2567.70  7389.80 233.50  15.543   4.920   -9.00 -9
 17 2567.70  7389.80 230.50  16.165   4.900   -9.00 -9
 17 2567.70  7389.80 227.50  16.049   4.917   -9.00 -9
 17 2567.70  7389.80 224.50  14.813   5.703   -9.00 -9
 17 2567.70  7389.80 221.50  16.017   4.993   -9.00 -9
 17 2567.70  7389.80 218.50  16.913   4.900   -9.00 -9
 17 2567.70  7389.80 215.50  17.520   4.900   -9.00 -9
 17 2567.70  7389.80 212.50  16.452   4.900   -9.00 -9
 17 2567.70  7389.80 209.50  15.342   5.884   -9.00 -9
 17 2567.70  7389.80 206.50  15.835   5.090   -9.00 -9
 18 2771.80  9640.80 260.50   3.912  40.120   -9.00 -9
 18 2771.80  9640.80 257.50   2.331  45.298   -9.00 -9
 18 2771.80  9640.80 254.50   5.550  34.725   -9.00 -9
